id,day,month,year,date,location,OSGridRef,latitude,longitude,Nation,comments
2343,9,April,1471,9-4-1471,St Albans,TL1495307566,51.755,-0.336,England,N/A
2344,10,April,1471,10-4-1471,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
2345,10,April,1471,10-4-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2346,11,April,1471,11-4-1471,London,TQ3248081340,51.515457,-0.092140265,England,N/A
2347,11,April,1471,11-4-1471,St. Paul's Cathedral,TQ3207581124,51.513611,-0.098056,England,N/A
2348,11,April,1471,11-4-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2349,11,April,1471,11-4-1471,Baynard's Castle,TQ3194680873,51.511389,-0.1,England,N/A
2350,12,April,1471,12-4-1471,Tower of London,TQ3360080600,51.508544,-0.076289153,England,N/A
2351,13,April,1471,13-4-1471,,,,,,"left London, Watling Street going north / Barnet"
2352,14,April,1471,14-4-1471,Barnet,TQ2796993458,51.6254,-0.1527,England,N/A
2353,14,April,1471,14-4-1471,London,TQ3248081340,51.515457,-0.092140265,England,afternoon
2354,15,April,1471,15-4-1471,St. Paul's Cathedral,TQ3207581124,51.513611,-0.098056,England,"London, St Pauls Cathedral"
2355,18,April,1471,18-4-1471,city of London,TQ3241681349,51.515556,-0.093056,England,N/A
2356,19,April,1471,19-4-1471,Windsor,SU9666076488,51.4791,-0.6095,England,N/A
2357,20,April,1471,20-4-1471,city of London,TQ3241681349,51.515556,-0.093056,England,N/A
2358,20,April,1471,20-4-1471,Windsor,SU9666076488,51.4791,-0.6095,England,N/A
2359,21,April,1471,21-4-1471,Windsor,SU9666076488,51.4791,-0.6095,England,N/A
2360,22,April,1471,22-4-1471,city of London,TQ3241681349,51.515556,-0.093056,England,on the march
2361,23,April,1471,23-4-1471,Bath,ST7509364923,51.382803,-2.3592852,England,N/A
2362,24,April,1471,24-4-1471,,,,,,outside Bristol
2363,25,April,1471,25-4-1471,,,,,,N/A
2364,26,April,1471,26-4-1471,,,,,,N/A
2365,27,April,1471,27-4-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2366,28,April,1471,28-4-1471,Abingdon,SU4968596712,51.667,-1.283,England,N/A
2367,2,May,1471,2-5-1471,,,,,,N/A
2368,3,May,1471,3-5-1471,Cheltenham,SO9551022386,51.9,-2.066667,England,N/A
2369,3,May,1471,3-5-1471,,,,,,camped 3 miles from Tewkesbury
2370,4,May,1471,4-5-1471,Tewkesbury,SO8901432005,51.986389,-2.161389,England,(battle)
2371,5,May,1471,5-5-1471,Tewkesbury,SO8901432005,51.986389,-2.161389,England,N/A
2372,6,May,1471,6-5-1471,Tewkesbury,SO8901432005,51.986389,-2.161389,England,N/A
2373,7,May,1471,7-5-1471,,,,,,"departed Tewkesbury, northwards (towards Worcester)"
2374,8,May,1471,8-5-1471,Worcester,SO8490054800,52.191231,-2.2223083,England,N/A
2375,9,May,1471,9-5-1471,Worcester,SO8490054800,52.191231,-2.2223083,England,N/A
2376,10,May,1471,10-5-1471,Worcester,SO8490054800,52.191231,-2.2223083,England,N/A
2377,11,May,1471,11-5-1471,Coventry,SP3339279007,52.408056,-1.510556,England,N/A
2378,12,May,1471,12-5-1471,Coventry,SP3339279007,52.408056,-1.510556,England,N/A
2379,13,May,1471,13-5-1471,Coventry,SP3339279007,52.408056,-1.510556,England,N/A
2380,14,May,1471,14-5-1471,Coventry,SP3339279007,52.408056,-1.510556,England,N/A
2381,15,May,1471,15-5-1471,Coventry,SP3339279007,52.408056,-1.510556,England,N/A
2382,16,May,1471,16-5-1471,,,,,,departed Coventry in direction of London
2383,17,May,1471,17-5-1471,Coventry,SP3339279007,52.408056,-1.510556,England,N/A
2384,18,May,1471,18-5-1471,,,,,,N/A
2385,19,May,1471,19-5-1471,,,,,,N/A
2386,20,May,1471,20-5-1471,,,,,,N/A
2387,21,May,1471,21-5-1471,,,,,,re-entered London
2388,22,May,1471,22-5-1471,London,TQ3248081340,51.515457,-0.092140265,England,stayed one day
2389,23,May,1471,23-5-1471,city of London,TQ3241681349,51.515556,-0.093056,England,"Death of Henry VI, Edward IV left London for Kent"
2390,24,May,1471,24-5-1471,,,,,,N/A
2391,25,May,1471,25-5-1471,,,,,,N/A
2392,26,May,1471,26-5-1471,Canterbury,TR1454057430,51.275608,1.0745524,England,N/A
2393,27,May,1471,27-5-1471,,,,,,N/A
2394,28,May,1471,28-5-1471,Canterbury,TR1454057430,51.275608,1.0745524,England,"pp. 8-9, citing letter to Charles, Duke of Burgundy"
2395,29,May,1471,29-5-1471,Canterbury,TR1454057430,51.275608,1.0745524,England,citing letter to magistrates of Bruges
2396,30,May,1471,30-5-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2397,31,May,1471,31-5-1471,,,,,,N/A
2398,1,June,1471,1-6-1471,,,,,,N/A
2399,2,June,1471,2-6-1471,,,,,,N/A
2400,3,June,1471,3-6-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2401,4,June,1471,4-6-1471,London,TQ3248081340,51.515457,-0.092140265,England,N/A
2402,5,June,1471,5-6-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2403,6,June,1471,6-6-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2404,9,June,1471,9-6-1471,manor of Fulham,TQ2400076130,51.470556,-0.216111,England,N/A
2405,10,June,1471,10-6-1471,manor of Fulham,TQ2400076130,51.470556,-0.216111,England,N/A
2406,11,June,1471,11-6-1471,,,,,,N/A
2407,12,June,1471,12-6-1471,manor of Fulham,TQ2400076130,51.470556,-0.216111,England,N/A
2408,13,June,1471,13-6-1471,manor of Fulham,TQ2400076130,51.470556,-0.216111,England,N/A
2409,14,June,1471,14-6-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2410,15,June,1471,15-6-1471,,,,,,N/A
2411,16,June,1471,16-6-1471,Fulham,TQ2543377527,51.4828,-0.195,England,N/A
2412,16,June,1471,16-6-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2413,17,June,1471,17-6-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2414,18,June,1471,18-6-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2415,19,June,1471,19-6-1471,,,,,,N/A
2416,20,June,1471,20-6-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2417,20,June,1471,20-6-1471,manor of Fulham,TQ2400076130,51.470556,-0.216111,England,N/A
2418,25,June,1471,25-6-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2419,26,June,1471,26-6-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2420,26,June,1471,26-6-1471,London,TQ3248081340,51.515457,-0.092140265,England,N/A
2421,27,June,1471,27-6-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2422,28,June,1471,28-6-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2423,29,June,1471,29-6-1471,,,,,,N/A
2424,30,June,1471,30-6-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2425,1,July,1471,1-7-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2426,2,July,1471,2-7-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2427,3,July,1471,3-7-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2428,4,July,1471,4-7-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2429,5,July,1471,5-7-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2430,5,July,1471,5-7-1471,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2431,6,July,1471,6-7-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2432,7,July,1471,7-7-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2433,8,July,1471,8-7-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2434,9,July,1471,9-7-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2435,10,July,1471,10-7-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2436,11,July,1471,11-7-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2437,11,July,1471,11-7-1471,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2438,12,July,1471,12-7-1471,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2439,13,July,1471,13-7-1471,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2440,14,July,1471,14-7-1471,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2441,15,July,1471,15-7-1471,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2442,16,July,1471,16-7-1471,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2443,17,July,1471,17-7-1471,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2444,18,July,1471,18-7-1471,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2445,19,July,1471,19-7-1471,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2446,20,July,1471,20-7-1471,,,,,,N/A
2447,21,July,1471,21-7-1471,Fulham,TQ2543377527,51.4828,-0.195,England,N/A
2448,22,July,1471,22-7-1471,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2449,23,July,1471,23-7-1471,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2450,24,July,1471,24-7-1471,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2451,25,July,1471,25-7-1471,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2452,26,July,1471,26-7-1471,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2453,27,July,1471,27-7-1471,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2454,28,July,1471,28-7-1471,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2455,29,July,1471,29-7-1471,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2456,30,July,1471,30-7-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2457,2,August,1471,2-8-1471,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2458,3,August,1471,3-8-1471,,,,,,N/A
2459,4,August,1471,4-8-1471,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2460,5,August,1471,5-8-1471,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2461,6,August,1471,6-8-1471,manor of Hendelay,SU7653082475,51.536,-0.898,England,(Henley-on-Thames)
2462,7,August,1471,7-8-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2463,8,August,1471,8-8-1471,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2464,9,August,1471,9-8-1471,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2465,10,August,1471,10-8-1471,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2466,11,August,1471,11-8-1471,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2467,12,August,1471,12-8-1471,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2468,13,August,1471,13-8-1471,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2469,14,August,1471,14-8-1471,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2470,15,August,1471,15-8-1471,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2471,16,August,1471,16-8-1471,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2472,17,August,1471,17-8-1471,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2473,18,August,1471,18-8-1471,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2474,19,August,1471,19-8-1471,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2475,20,August,1471,20-8-1471,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2476,21,August,1471,21-8-1471,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2477,24,August,1471,24-8-1471,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2478,25,August,1471,25-8-1471,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2479,26,August,1471,26-8-1471,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2480,26,August,1471,26-8-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2481,27,August,1471,27-8-1471,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2482,27,August,1471,27-8-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2483,28,August,1471,28-8-1471,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2484,29,August,1471,29-8-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2485,1,September,1471,1-9-1471,Thame,SP7120106202,51.75,-0.97,England,Town of Tame
2486,1,September,1471,1-9-1471,manor of Woodstock,SP4391716550,51.845833,-1.363889,England,N/A
2487,1,September,1471,1-9-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2488,2,September,1471,2-9-1471,manor of Woodstock,SP4391716550,51.845833,-1.363889,England,N/A
2489,3,September,1471,3-9-1471,,,,,,N/A
2490,4,September,1471,4-9-1471,manor of Woodstock,SP4391716550,51.845833,-1.363889,England,N/A
2491,5,September,1471,5-9-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,Truce ratification
2492,6,September,1471,6-9-1471,Northampton,SP7565259707,52.230375,-0.893753,England,N/A
2493,7,September,1471,7-9-1471,Northampton,SP7565259707,52.230375,-0.893753,England,N/A
2494,10,September,1471,10-9-1471,Fotheringhay,TL0605093186,52.526239,-0.43824508,England,"Appears as ""Town of Fotheringhay"""
2495,14,September,1471,14-9-1471,Peterborough,TL1866699829,52.583333,-0.25,England,N/A
2496,15,September,1471,15-9-1471,Canterbury,TR1454057430,51.275608,1.0745524,England,pilgrimage
2497,19,September,1471,19-9-1471,manor of Hatfield,TL2369008396,51.7606,-0.2092,England,N/A
2498,19,September,1471,19-9-1471,manor of Hertford,TL3246612457,51.79508,-0.080558401,England,N/A
2499,21,September,1471,21-9-1471,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2500,22,September,1471,22-9-1471,,,,,,N/A
2501,23,September,1471,23-9-1471,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2502,24,September,1471,24-9-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2503,30,September,1471,30-9-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,treaty ratification
2504,1,October,1471,1-10-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2505,2,October,1471,2-10-1471,,,,,,N/A
2506,3,October,1471,3-10-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2507,4,October,1471,4-10-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2508,5,October,1471,5-10-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2509,6,October,1471,6-10-1471,,,,,,N/A
2510,7,October,1471,7-10-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2511,10,October,1471,10-10-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2512,12,October,1471,12-10-1471,London,TQ3248081340,51.515457,-0.092140265,England,N/A
2513,16,October,1471,16-10-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2514,17,October,1471,17-10-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2515,18,October,1471,18-10-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2516,19,October,1471,19-10-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2517,20,October,1471,20-10-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2518,21,October,1471,21-10-1471,,,,,,N/A
2519,22,October,1471,22-10-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2520,23,October,1471,23-10-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2521,24,October,1471,24-10-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2522,26,October,1471,26-10-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2523,30,October,1471,30-10-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2524,31,October,1471,31-10-1471,Hertford Castle,TL3250412504,51.7955,-0.08,England,N/A
2525,1,November,1471,1-11-1471,,,,,,N/A
2526,2,November,1471,2-11-1471,Hertford Castle,TL3250412504,51.7955,-0.08,England,N/A
2527,3,November,1471,3-11-1471,,,,,,N/A
2528,4,November,1471,4-11-1471,Hertford Castle,TL3250412504,51.7955,-0.08,England,N/A
2529,5,November,1471,5-11-1471,Hertford Castle,TL3250412504,51.7955,-0.08,England,N/A
2530,9,November,1471,9-11-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2531,13,November,1471,13-11-1471,Guildford,SU9976049312,51.23428,-0.57249337,England,N/A
2532,14,November,1471,14-11-1471,Farnham Castle,SU8371047313,51.218889,-0.802778,England,N/A
2533,15,November,1471,15-11-1471,,,,,,N/A
2534,16,November,1471,16-11-1471,Farnham Castle,SU8371047313,51.218889,-0.802778,England,N/A
2535,17,November,1471,17-11-1471,Farnham Castle,SU8371047313,51.218889,-0.802778,England,N/A
2536,22,November,1471,22-11-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2537,23,November,1471,23-11-1471,,,,,,N/A
2538,24,November,1471,24-11-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2539,25,November,1471,25-11-1471,,,,,,N/A
2540,26,November,1471,26-11-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2541,29,November,1471,29-11-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2542,Whole winter,December,1471,Whole winter-12-1471,Palace of Westminster,TQ3026679470,51.499167,-0.124722,England,N/A
2543,7,December,1471,7-12-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2544,8,December,1471,8-12-1471,,,,,,N/A
2545,9,December,1471,9-12-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2546,18,December,1471,18-12-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2547,19,December,1471,19-12-1471,,,,,,N/A
2548,20,December,1471,20-12-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2549,22,December,1471,22-12-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2550,23,December,1471,23-12-1471,,,,,,N/A
2551,24,December,1471,24-12-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2552,25,December,1471,25-12-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2553,26,December,1471,26-12-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2554,31,December,1471,31-12-1471,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2555,1,January,1472,1-1-1472,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2556,4,January,1472,4-1-1472,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2557,6,January,1472,6-1-1472,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2558,9,January,1472,9-1-1472,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2559,14,January,1472,14-1-1472,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2560,18,January,1472,18-1-1472,Brentford,TQ1744077693,51.486,-0.31,England,(Middx.) [Bramefford]
2561,19,January,1472,19-1-1472,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2562,20,January,1472,20-1-1472,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2563,21,January,1472,21-1-1472,,,,,,N/A
2564,22,January,1472,22-1-1472,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2565,31,January,1472,31-1-1472,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2566,1,February,1472,1-2-1472,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2567,2,February,1472,2-2-1472,,,,,,N/A
2568,3,February,1472,3-2-1472,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2569,4,February,1472,4-2-1472,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2570,5,February,1472,5-2-1472,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2571,6,February,1472,6-2-1472,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2572,7,February,1472,7-2-1472,,,,,,N/A
2573,8,February,1472,8-2-1472,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2574,9,February,1472,9-2-1472,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2575,10,February,1472,10-2-1472,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2576,11,February,1472,11-2-1472,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2577,12,February,1472,12-2-1472,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2578,13,February,1472,13-2-1472,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2579,14,February,1472,14-2-1472,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2580,15,February,1472,15-2-1472,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2581,16,February,1472,16-2-1472,Westminster,TQ3016079670,51.500988,-0.12617168,England,citing Paston Letters
2582,17,February,1472,17-2-1472,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2583,22,February,1472,22-2-1472,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
